name,type,population,Lat,Long
Mormol,hamlet,,9.605556,123.762778
Morocborcan,hamlet,,12.241729,123.804815
Morocborocan,hamlet,,12.6522,123.6501
Motag,village,,11.90411,121.922483
Motiong,town,,11.883333,125.033333
Mualon,hamlet,,9.826111,123.824722
Mudburon,hamlet,,11.2,124.866667
Mulao,village,,10.464361,123.961614
Mulao,village,,10.478719,123.944923
Mulao,hamlet,,10.4,124
Mulapula,village,,11.192528,122.596806
Mulawin,hamlet,,13.247203,121.129492
Murcia,town,,10.606744,123.040126
Naasag,village,,9.235116,124.649239
Nabas,town,,11.828832,122.093334
Nabas,town,,11.85,122.033333
Nabitasan,village,,10.705058,122.559528
Nabongsoran,village,,12.375046,123.38685
Nabuslot,hamlet,,13.0523,121.441916
Nadawisan,hamlet,,12.0154,123.9664
Nadawisan,hamlet,,12.0293,123.943
Naga,town,95163,10.209387,123.756774
Naga,village,,11.178611,125.558611
Naga,hamlet,,11.4706,122.9255
Naga,hamlet,,12.629079,123.610056
Nagas,village,,13.105878,123.292467
Nagba,hamlet,,11.338808,122.683894
Nagbigaan,hamlet,,12.59033,121.445014
Nagcaagao,hamlet,,12.56442,123.69189
Nagcaagao,hamlet,,12.5724,123.6713
Naghalen,hamlet,,11.1456,124.5671
Nagoso,hamlet,,12.651522,122.238514
Nagostan,hamlet,,11.842577,122.06601
Naguiba,hamlet,,13.330183,121.274318
Naguylog,hamlet,,11.3535,122.5147
Nahapay,hamlet,,10.729959,122.317628
Nailao,hamlet,,10.116111,124.2875
Naile,hamlet,,11.7666,122.1765
Nailon,village,,11.0521,124.038528
Naisud,village,,11.805989,122.194684
Nalibunan,hamlet,,10.95,125.033333
Naligusan,hamlet,,11.7711,122.1751
Nalingan,hamlet,,12.418,121.3385
Namanoc,hamlet,,10.934673,124.383371
Namao,hamlet,,11.918673,121.96841
Nangalao,village,,11.435896,120.162294
Nangka,hamlet,,10.5324,123.7195
Naobay,village,,11.391111,125.558333
Naorac,hamlet,,11.4943,122.899
Napacao,village,1840,9.109261,123.112676
Napangig,hamlet,,12.0989,123.9503
Napatag,hamlet,,11.7086,122.227
Napayauan,hamlet,,12.342878,123.266015
Napo,hamlet,,13.466667,121.066667
Napocnod,hamlet,,12.1804,123.9068
Narangasan,hamlet,,12.5224,123.7281
Narotanglad,hamlet,,11.9028,124.451
Nasipit,town,,8.95,125.316667
Nasonogan,hamlet,,11.3686,122.6753
Nasunogan,village,1307,11.065771,124.57259
Nasunogan,hamlet,,11.0775,124.5689
Natandol,hamlet,,12.200958,121.107312
Natimbunan,hamlet,,12.441586,123.288462
Nato,village,,12.97849,124.10202
Natunauan,hamlet,,12.62617,123.627129
Nauhan,hamlet,,11.4462,122.5939
Nauhon,hamlet,,11.6474,122.1022
Naujan,town,,13.25,121.2
Naujan,hamlet,,13.323283,121.302818
Naungan,village,4028,11.011128,124.57455
Naungan,hamlet,,11.0111,124.5748
Naupa,village,,10.129972,124.376814
Naupa,village,,10.283589,123.750429
Naval,town,,11.561351,124.395143
Navitas,village,,11.733704,122.332287
Navitas,hamlet,,11.534167,122.892222
Navitasan,hamlet,,11.215004,123.019537
Nawanao,village,,10.330999,123.928012
Nazareno,village,,12.880394,124.130569
New Carmen,village,,10.584339,124.016609
New Ibajay,village,,11.18999,119.509933
New Kawayan,village,,11.333861,124.949708
New Lucena,town,,10.9,122.583333
Ngalan,hamlet,,11.3709,122.9006
Ngolos,village,,10.986778,125.796705
Niboruas,hamlet,,12.571274,121.026527
Nipa,hamlet,,11.677483,124.730483
Nipa,hamlet,,12.124,123.9433
Nipa,hamlet,,12.529266,123.650803
Nipa,hamlet,,12.5451,123.6378
Nipa,hamlet,,12.5533,123.6335
Nologon,hamlet,,11.715,122.1634
Nolo-oc,hamlet,,11.67,122.3965
Nonok,village,,10.672742,124.311184
North Fundidor,village,,10.693713,122.533767
North Sibalat,hamlet,,12.262054,121.166012
Northern Poblacion,village,,10.660117,124.36811
Nouvilas Occidental,hamlet,,11.28814,125.105327
Nueva Campo,village,,9.944343,126.039306
Nueva Union,village,,11.204114,122.610038
Nueva Valencia,town,,10.525965,122.539778
Nueva Vida,hamlet,,9.79769,123.790792
Nueva Vista,village,1328,11.113969,124.637833
Nula-tula,village,,11.253435,124.972842
Numancia,town,,11.716667,122.333333
Numancia,hamlet,,11.7059,122.3284
Oac,hamlet,,10.55,123.7
Oac,hamlet,,9.681389,124.112222
Oara,hamlet,,12.30395,121.269512
Oban,hamlet,,9.816667,124.133333
Obong,village,,9.741113,123.509325
Odiong,hamlet,,12.3368,121.3382
Odiong,hamlet,,9.633333,124.35
Odiongan,town,,12.400064,121.982565
Odlot,village,,11.000657,124.039242
Oem,hamlet,,13.316667,121.3
Ogao,village,,12.966424,124.125765
Oguait,hamlet,,11.4547,122.8818
Ohaon,hamlet,,11.0892,124.3866
Olalo,hamlet,,11.4447,122.9957
Olandia,village,,12.834048,124.104531
Olang,village,,9.216802,123.664409
Old Kawayan,village,,11.336066,124.968341
Old Mobo,hamlet,,12.33661,123.658077
Old Town,hamlet,,9.830556,124.326944
Old Town Sierra Bullones,hamlet,,9.744444,124.346667
Olotayan,hamlet,,11.637241,122.835114
Omapad,hamlet,,10.333333,123.95
Omotot,hamlet,,11.116667,124.733333
Onat,hamlet,,11.7767,122.1625
Ondoy,village,,11.820149,122.119741
Ongo,hamlet,,9.872778,124.208333
Opao,village,,10.327974,123.956399
Opong,hamlet,,11.174167,125.6525
Opong,hamlet,,11.020556,125.036389
Oquendo,hamlet,,11.55,122.383333
Oras,town,,12.15,125.4
Orasan,village,,9.225274,124.724197
Oslob,town,,9.524211,123.432119
OsmeÃ±a,hamlet,,11.34862,124.548807
Osmenia,hamlet,,11.194722,125.189178
Otalahib,village,,12.902477,124.034824
Otayan,hamlet,,12.340749,121.165713
Otod,hamlet,,12.036087,123.30063
Oton,town,,10.693659,122.477359
Ouiligdon,hamlet,,11.7407,122.0568
Our Lady Village III Pangpang,village,,12.983921,123.982002
Owac,hamlet,,9.677222,124.136667
Oy,hamlet,,9.666667,124.016667
Oyan,hamlet,,12.4,122.516667
Oyong,hamlet,,11.4541,122.6546
Paang Manoc,hamlet,,13.333333,121.05
Pabandugin,hamlet,,12.945807,121.424716
Pabisan,hamlet,,13.4087,121.137
Pachoca,village,,13.411518,121.167521
Pacifico,village,,9.946649,126.101096
Paclavan,hamlet,,12.229457,121.042312
Paclolo,hamlet,,12.376746,121.173513
Paco,village,,12.978088,124.129158
Pacoce,hamlet,,11.0626,124.3811
Pacol,village,,10.494897,122.867253
Padre Burgos,town,,10.029629,125.017097
Paet,hamlet,,11.682275,124.751316
Pag-alad,village,,12.518253,122.02077
Pagala-gala,hamlet,,13.036701,121.416816
Pag-asa,village,,12.932303,120.885768
Pagatinan,hamlet,,9.95,124.25
Pagaypay,village,,11.140693,122.620453
Pagbahan,hamlet,,13.15,120.716667
Pagbatian,hamlet,,9.849167,124.145
Pagbunitan,hamlet,,11.4229,122.6735
Paghaluban,village,,12.820124,124.104362
Paghnaoan,hamlet,,12.280752,121.243112
Paghudlan,hamlet,,11.546978,124.331801
Paglantayanan,hamlet,,13.3333,121.0644
Paglocsoon,hamlet,,11.078611,124.634167
Paglocsoon,hamlet,,11.133333,124.633333
Pagnamitan,hamlet,,11.02716,125.764311
Pagsa,hamlet,,9.616667,124.133333
Pagsabungan,hamlet,,10.333333,123.95
Pagsangahan,hamlet,,11.1332,124.555445
Pagsanghan,town,,11.96512,124.72327
Paguhaan,hamlet,,11.101389,124.846111
Pagui,hamlet,,12.222657,121.054212
Paitan,village,,13.265871,121.087255
Pajak,village,,10.293393,123.983897
Pajo,village,,10.318361,123.963054
Pajo,hamlet,,11.2306,124.0138
Paknaan,hamlet,,10.333333,123.95
Pakyas,hamlet,,13.120496,121.292917
Pakyas,hamlet,,13.141995,121.281417
Palamorag,hamlet,,11.077518,125.722037
Palanas,town,,12.116667,123.883333
Palanas,hamlet,,12.145998,123.922225
Palanas,hamlet,,11.0795,124.4172
Palanguia,village,,10.988493,122.594357
Palanog,village,,11.253642,124.941974
Palanug,hamlet,,11.266667,124.683333
Palapag,town,,12.540907,125.113938
Palapag,hamlet,,11.607214,122.807097
Palatubig,hamlet,,13.417661,121.103215
Palawan,hamlet,,11.0366,124.3964
Palay,hamlet,,11.5575,122.518056
Palgi,hamlet,,12.504932,122.266613
Palhi,hamlet,,13.3764,121.2047
Palo,town,,11.15722,124.991477
Palobandera,hamlet,,12.07639,123.804427
Palola,hamlet,,12.3846,121.344
Palompon,town,,11.050156,124.386982
Palsahingin,hamlet,,13.302984,121.289418
Paluan,town,,13.437174,120.462873
Pamacsalan,hamlet,,9.858611,124.351944
Pamantasan,village,,10.654802,124.370191
Pambisan,hamlet,,13.015323,121.413634
Pambuhan Sur,hamlet,,11.246389,125.539444
Pambujan,town,,12.563962,124.928231
Pamplona,town,,9.471111,123.115
Panadtaran,hamlet,,9.95,123.983333
Panag,hamlet,,12.546733,121.499914
Panagboan,hamlet,,10.15,124.283333
Panagsama Beach,village,,9.949632,123.367109
Panalipan,village,,10.649376,124.024062
Panama,hamlet,,11.1311,124.5423
Pananawan,hamlet,,11.505,124.3132
Pananawan,village,,10.179377,124.772405
Panang,hamlet,,11.902574,121.91981
Panangban,village,,10.469584,123.966422
Panangban,hamlet,,10.45,124.016667
Panangcalan,hamlet,,12.305143,122.611211
Panaon,hamlet,,11.166667,125.616667
Panas,village,,10.446115,123.930648
Panas,hamlet,,10.366667,123.966667
Panasan,hamlet,,9.933333,124.15
Panay,town,,11.530556,122.817222
Panaytayon,hamlet,,9.715778,124.209264
Pandan,village,,9.23883,124.727835
Pandan,village,,11.045231,124.010562
Pandan,hamlet,,11.4742,122.9164
Pandan,hamlet,,9.655278,124.383889
Pandan,hamlet,,12.638691,123.607089
Pandang,hamlet,,11.566667,124.85
Pandanon,hamlet,,10.148517,124.152863
Pandong,hamlet,,11.185361,122.625528
Pandurucan,hamlet,,12.352748,121.067613
Pangabuan,hamlet,,11.4189,122.5299
Panganiran,village,,13.03077,123.447902
Pangapasan Island,hamlet,,9.99802,123.94034
Pangdan,village,,11.629568,124.85607
Panggulayan,hamlet,,13.0411,121.473616
Pangi,village,,11.101121,122.601736
Pangihawan,village,,9.14643,124.65406
Panglao,town,,9.580814,123.749839
Pangle,village,,12.383926,123.409147
Pangpang,village,,10.098216,124.410495
Pangpang,hamlet,,9.61679,123.932871
Pangpang Norte,hamlet,,11.441667,122.649167
Pangpang Sur,hamlet,,11.4454,122.6254
Panguiranan Daku,hamlet,,12.086308,123.332071
Panguiranan Diutay,hamlet,,12.079325,123.326883
Pangulayan,hamlet,,13.039801,121.447916
Panhobhoban,hamlet,,11.905439,124.286879
Panhugan,hamlet,,10.983831,124.682866
Paniban,hamlet,,11.466,122.7725
Panicijan,hamlet,,12.1768,123.7944
Panikian,village,,13.292941,121.149418
Panique,village,,12.478125,122.016904
Paniqui,village,,12.459811,123.393573
Paniqui,hamlet,,12.244167,123.752222
Panisihan,hamlet,,12.2021,123.7777
Panitan,town,,11.463193,122.768762
Panlagnan,hamlet,,12.966667,121.366667
Panlanao,hamlet,,12.713722,121.458115
Panognawan,hamlet,,11.1619,124.005
Panolong,hamlet,,12.586931,121.465014
Panolsogan,hamlet,,12.586,123.6207
Panoypoy,hamlet,,10.366667,123.966667
Pantalan,hamlet,,11.4373,122.9138
Pantalan,hamlet,,11.283333,123.1
Pantao,hamlet,,11.514049,124.091646
Pantudlan,village,,9.88958,123.761953
Panugnawan,village,,11.147054,124.004612
Paoypoy,village,,10.412548,123.934659
Papandaya,hamlet,,13.025401,121.486916
Papanguil,hamlet,,13.257387,121.370318
Paquilawa,hamlet,,11.908173,121.99401
Parallan,hamlet,,11.351,122.9265
Parang,town,,9.281128,125.942068
Parang,village,,13.434847,121.019734
Parang,village,,13.40065,121.218572
Pararatngan,hamlet,,12.554785,123.739984
Parasan,hamlet,,11.704801,124.754775
Parayparay,hamlet,,12.269953,121.173812
Parcon Ward,village,,10.942457,122.640357
Pardo,village,,10.280361,123.85702
Pardo,hamlet,,11.4083,122.8963
Parenza,hamlet,,10.5,123.716667
Parian,hamlet,,11.4748,122.6972
Parian,hamlet,,11.4526,122.687
Pari-an,village,,10.298578,123.903866
Paril,village,,10.47497,123.915896
Parlanquilon,hamlet,,9.883562,123.866367
Particion,village,,10.678358,122.306586
Parusan,hamlet,,13.289885,121.339518
Pasay,hamlet,,10.113062,124.895471
Pasi,village,,13.107403,121.303236
Pasil,hamlet,,11.332079,124.11878
Paspasin,village,,13.392875,121.031904
Pastrana,town,,11.137057,124.888204
Pasugi,hamlet,,11.4094,122.7591
Patag,village,,12.984359,124.106033
Patag,village,2250,11.022707,124.62939
Patag,hamlet,,11.038611,124.645833
Patag,hamlet,,11.366667,122.1
Patalbo,hamlet,,12.268653,121.144212
Patas,hamlet,,13.336815,121.12708
PatnoÃ±gon,town,,10.913305,121.995002
Patong,village,,9.83177,123.420582
Patong,hamlet,,11.168056,124.854444
Patria,hamlet,,11.7403,122.0171
Patutansur,village,,11.117265,123.989504
Paua,hamlet,,11.8258,122.0031
Paulcan,hamlet,,12.17186,121.097712
Pawican,hamlet,,12.0741,123.9706
Pawikan,village,,11.499605,124.606277
Pawing,village,,11.180302,125.002334
Paya,village,,11.110024,125.382081
Paya,hamlet,,11.11667,125.487186
Payaban,hamlet,,10.416728,123.892101
Payajan,hamlet,,9.634444,123.9125
Payao,hamlet,,12.288171,123.645337
Payapa,hamlet,,13.112796,121.438717
Payasan,hamlet,,13.233333,121.966667
Payawin,village,,12.940307,124.088292
Paypay,village,,11.215556,123.975968
Paz,hamlet,,11.7578,121.9525
PeÃ±a,hamlet,,11.3562,122.7661
PeÃ±a,hamlet,,12.089,123.9384
Pelaez,hamlet,,9.944416,126.0538
Peleu,village,,11.380278,125.589722
Personas,hamlet,,13.312428,121.14416
Petogo,hamlet,,11.236667,124.778333
PHHC Mountain Side,village,,11.24639,124.980413
PHHC Sea Side,village,,11.247389,124.983053
PiÃ±a,hamlet,,12.533082,123.673391
Picay,hamlet,,11.0774,124.5096
Pilar,town,,9.836448,124.333927
Pilar,town,,10.8069,124.564851
Pilar,town,,12.966667,123.683333
Pilar,town,,11.466667,123.016667
Pilar,town,,9.864321,126.099653
Pili,village,,11.635599,124.378112
Pili,hamlet,,10.826375,123.928162
Pili,hamlet,,12.309143,122.599411
Pilicango,hamlet,,9.818056,124.155
Pilipog,village,,10.265881,123.943898
Pilipogan,hamlet,,9.75,124.366667
Pilit,hamlet,,10.333333,123.95
Pinabacdao,town,,11.583333,125.116667
Pinagsabangan,hamlet,,13.265587,121.268118
Pinama,hamlet,,11.133333,125.516667
Pinamalayan,town,,13.037754,121.484497
Pinamihagan,hamlet,,12.584189,123.700401
Pinamijagon,hamlet,,11.481313,122.917326
Pinamitnan,village,,11.123889,125.244722
Pinamitnan,hamlet,,11.123889,125.244722
Pinamopoan,hamlet,,11.313757,124.572549
Pinanaan,village,,12.479307,123.418397
Pinana-an,hamlet,,11.128889,125.208889
Pinanangnan,hamlet,,11.959383,124.418175
Pinangapogan,hamlet,,12.189146,123.805795
Pinangumhan,hamlet,,11.50697,124.471071
Pinanhadsan,hamlet,,11.148936,124.888734
Pinantan,hamlet,,11.2,123.033333
Pinatuad,hamlet,,11.7905,122.0911
Pinayagan,hamlet,,9.933333,123.933333
Pinowayan,village,,10.548934,123.296978
Pintuyan,town,,9.965501,125.223892
Pio Duran,town,,13.042926,123.453674
Pio V. Corpuz,town,,11.85,124.033333
Pisong,hamlet,,9.633333,123.9
Pitogo,village,,10.121352,124.553301
Pitogo,hamlet,,12.507438,121.090414
Pitogo,hamlet,,11.681396,124.863246
Pitogo,hamlet,,10.366667,123.966667
Pit-os,village,,10.396181,123.922026
Placer,town,,9.65,125.6
Placer,town,,11.933333,123.866667
Placer,hamlet,,11.529496,124.835968
Placer,village,,11.868486,123.917081
Planong,village,,12.878899,124.022609
Plaridel,hamlet,,10.601834,123.741687
Plaridel,hamlet,,11.066667,124.383333
PNOC,hamlet,,10.485363,123.103567
Poblacion,village,,12.400596,121.981472
Poblacion,village,,12.492629,122.51327
Poblacion,village,,12.519266,122.011557
Poblacion,village,,12.566683,122.13328
Poblacion,village,,11.899234,121.909522
Poblacion,village,,9.923568,125.672377
Poblacion 01,village,,11.635238,124.794437
Poblacion 1,village,,12.576435,122.268349
Poblacion Brgy. Hall,village,,10.748741,124.004924
Poblacion Ilawod,village,,11.107478,122.642587
Poblacion Ilaya,village,,11.108995,122.640197
Poctol,hamlet,,12.0933,123.9638
Poctol ?,village,,13.012366,123.697048
Poctoy,village,,12.412213,121.992941
POI-C V,village,,13.010145,123.694591
Pola,town,,13.145048,121.440814
Polambato,village,,11.069958,123.996299
Polog,village,,10.405478,123.943478
Polog,hamlet,,10.366667,123.966667
Pondol,hamlet,,11.4404,122.9226
Pongol,hamlet,,10.399971,123.866686
Pongol,hamlet,,11.0568,124.5323
Pongtod,hamlet,,12.540131,123.665168
Ponong,village,,12.887837,124.027992
Pontevedra,town,,10.333333,122.95
Pontevedra,town,,11.433333,122.883333
Pontevedra,hamlet,,11.4812,122.8325
Pontol,hamlet,,10.492679,123.714036
Pooc,village,,10.24012,123.822704
Pooc,hamlet,,11.6914,122.3833
Pooc Occidental,hamlet,,9.949388,123.966347
Poog,village,,10.313564,123.69237
Poponton,hamlet,,11.233333,124.9
Poro,town,,10.629189,124.408768
Porog,village,,12.789266,124.147497
Port Barton,village,,10.411919,119.178768
Potol,hamlet,,11.917373,121.94961
Potoson,hamlet,,12.516667,123.4
Potot,hamlet,,11.338056,124.55178
Pototan,town,,10.94212,122.63583
President Carlos Polestico Garcia,town,25000,10.1,124.55
President Roxas,town,,11.416667,122.966667
Prieto Diaz,town,,13.040671,124.193259
Princesa Homes,village,,9.75265,118.764833
Progreso,village,,10.700366,122.573326
Progreso,hamlet,,12.418044,121.075313
Progreso,hamlet,,12.3,122.016667
Progreso Este,hamlet,,12.350833,122.023889
Pucatod,hamlet,,12.278653,121.077812
Pudiat,hamlet,,11.7549,122.259
Pudiot,village,,11.739418,122.259993
Puerto Bello,village,3160,10.974569,124.534541
Puerto Galera,town,,13.501437,120.951034
Puerto Real de Iloilo,village,,10.723227,122.575301
Puertobello,village,2915,10.680531,124.491449
Puertobello,village,,10.630964,124.376207
Puis,hamlet,,11.6716,122.3838
Pula,hamlet,,13.109796,121.451017
Pulangbato,village,,10.395016,123.915264
Pulangbato,village,,10.399179,123.903417
Pulot,hamlet,,12.1071,123.7918
Pulpugan,village,,10.3834,123.966742
Pulupandan,town,,10.516667,122.816667
Punong,village,,11.083635,122.623636
Punta,village,,11.589808,123.14374
Punta Bilar,village,,9.823106,125.445245
Punta Blanco,hamlet,,11.035833,124.662222
Punta Cogon,hamlet,,11.604959,122.794814
Punta EngaÃ±o,village,,10.320272,124.032789
Punta Isabel,hamlet,,11.082511,123.935855
Punta Princessa,village,,10.293478,123.868525
Puntod,village,,9.15535,124.77169
Puro,village,,12.486315,123.382171
Puro,hamlet,,12.566425,123.723221
Purok 2,hamlet,,11.001641,124.660815
Purok 4,hamlet,,9.621102,123.862011
Purok 5,hamlet,,9.619558,123.862234
Purok 6,hamlet,,9.61656,123.865105
Pusok,village,,10.324244,123.972513
Putiao,village,,13.020262,123.715688
Putiao,village,,12.80813,124.124103
Puting Bato,village,643,10.946053,124.477148
Puyao,hamlet,,12.0875,123.9483
Puyao,hamlet,,11.0925,124.4942
Puyo,hamlet,,12.382,121.4481
Puyuhan,hamlet,,12.517236,121.388314
QuboÃ±gan,hamlet,,12.31805,121.268313
Quelao,hamlet,,11.066667,125.033333
Quezon,hamlet,,10.492899,122.946589
"Quezon, Jr.",village,1124,11.005957,124.66802
Quiajo,hamlet,,11.461,122.9161
Quinabcaban,hamlet,,11.366667,122.616667
Quinabigan,hamlet,,12.993604,121.478116
Quinagaringan Grande,village,,11.120278,122.588598
Quinagaringan Pequeno,village,,11.119633,122.596028
Quinapondan,village,,11.158333,125.521944
Quinapundan,town,,11.166667,125.466667
Quinasay-an,hamlet,,11.532645,122.498129
Quinatarcan,hamlet,,11.15,123.883333
Quios,village,,11.466667,122.766667
Quiring,hamlet,,12.353348,121.130413
Quiso,village,,10.534492,123.979537
Rabin,hamlet,,11.561414,124.315381
Rafael Salas,hamlet,,10.426762,123.086714
Rallano,hamlet,,11.3748,122.7963
Rawis,hamlet,,10.95,125
Recodo,hamlet,,13.030401,121.490116
Regador,village,,11.785653,122.200115
Remote Village,village,,11.174863,123.983421
Rizal,village,,11.917466,121.978494
Rizal,town,,12.483333,121
Rizal,village,4021,11.172075,124.596356
Rizal,village,,12.886402,124.134301
Rizal,village,,12.873814,124.044403
Rizal,village,,10.02964,126.031847
Rizal,village,,10.921197,125.023595
Rizal,hamlet,,11.726005,124.769192
Rizal,hamlet,,11.108706,124.837092
Rizal,hamlet,,11.438,122.8413
Rizal,hamlet,,11.4454,122.8607
Rizal,hamlet,,11.7902,122.1739
Rizal,hamlet,,11.816667,122.083333
Rizal,hamlet,,10.633679,124.401055
Rizal,hamlet,,11.016667,124.6
Rizal,hamlet,,12.199419,123.84939
Rizal,hamlet,,11.0344,124.4095
Rizal,hamlet,,11.176389,124.579444
Rizal,hamlet,,12.610372,123.712682
Romblon,town,,12.577718,122.269588
Roosevelt,hamlet,,12.5553,123.7083
Rosario,town,,12.522449,124.423349
Rosario,hamlet,,11.4124,122.9024
Roxas,town,,10.319627,119.343004
Roxas,town,,12.593399,121.51788
Roxas,village,,9.92811,126.055485
Rufina M. Tan,village,1493,11.075945,124.525934
Rumbang,village,,10.927962,122.633984
Saba,village,,10.895097,124.014756
Sabang,village,,13.519778,120.975257
Sabang,village,,10.495413,124.029537
Sabang,hamlet,,12.994918,121.350806
Sabang,village,,11.106598,125.39241
Sabang,hamlet,,11.894604,121.548257
Sabang,hamlet,,11.0777,124.3872
Sabang Bao,village,1962,11.071476,124.536779
Sablayan,town,,12.83896,120.774677
Sablogon,village,,11.124631,122.647488
Sabocan,village,,9.12824,124.75506
Sabul,hamlet,,13.3814,121.2075
Sabung,hamlet,,11.8279,121.8846
Sacsac,hamlet,,10.366667,123.966667
Saddle Island,island,,10.533333,119.116667
Sadyapun,hamlet,,11.233333,124.733333
Sagana,hamlet,,12.722521,121.486715
Sagay,town,,10.866667,123.383333
Sagay,town,,9.116667,124.716667
Sagay,village,,10.854401,123.98283
Sagbayan,town,,9.913398,124.092347
Sagnap Bonbon,hamlet,,9.633333,123.983333
Sagpod Island,island,,9.016864,125.516642
Sagpon,hamlet,,10.633333,124.016667
Sagrada,village,,12.060233,119.971371
Saguisinhan,hamlet,,10.15,124.216667
Saint Bernard,town,,10.289771,125.121984
Saksak,hamlet,,10.333333,123.95
Saksak,hamlet,,10.5992,123.8654
Salag,village,,10.968811,124.03677
Salagdoong Beach,hamlet,,9.213098,123.680795
Salahan,hamlet,,12.983333,120.85
Salcedo,town,,11.146874,125.666713
Salcedo,hamlet,,12.810516,121.467415
Salde,hamlet,,11.5145,122.1068
Salgan,hamlet,,11.3435,122.7876
Salngan,village,,11.173713,122.712806
Salngan,hamlet,,9.106456,123.143459
Salog,hamlet,,10.140278,124.195833
Salog,hamlet,,12.5776,123.6501
Salomagus,hamlet,,12.210658,121.089912
Salong,hamlet,,13.4224,121.1936
Salug,hamlet,,11.023362,125.747998
SalvaciÃ³n,village,,12.132078,119.935123
Salvacion,village,2128,11.059435,124.583829
Salvacion,village,,11.228284,124.953921
Salvacion,hamlet,,11.077,124.5563
Salvacion,hamlet,,11.05,124.583333
Salvacion,hamlet,,11.822222,124.063889
Salvacion,hamlet,,12.085,123.8892
Salvacion,hamlet,,12.200302,123.848781
Salvacion,hamlet,,12.317396,123.702402
Salvador,hamlet,,11.116667,125.016667
Salvador,hamlet,,11.210278,124.884722
Samboan,town,,9.528428,123.310203
Sampaloc,hamlet,,13.303984,121.291018
San Agustin,town,,12.568268,122.133974
San Agustin,village,,12.449867,123.329909
San Agustin,village,,12.923771,120.905517
San Agustin,hamlet,,13.277286,121.304818
San Agustin,hamlet,,9.618426,123.790767
San Agustin,hamlet,,10.95,125.033333
San Agustin,hamlet,,11.3236,122.5932
San Andres,town,,12.520301,122.011687
San Andres,hamlet,,11.7059,122.1013
San Antonio,town,,12.416667,124.25
San Antonio,village,,9.181484,123.542141
San Antonio,village,1117,10.965538,124.644858
San Antonio,village,,13.424978,121.196318
San Antonio,village,,10.964832,123.963704
San Antonio,hamlet,,11.277433,125.01159
San Antonio,hamlet,,12.525035,121.466214
San Antonio,hamlet,,9.882353,124.066241
San Antonio,hamlet,,12.184553,123.866321
San Aquilino,hamlet,,12.59743,121.486714
San Augustin,village,,9.930417,124.069233
San Benito,town,,9.958032,126.009323
San Carlos,town,,10.492931,123.409418
San Diego,hamlet,,11.221667,124.871389
San Dionisio,town,,11.270192,123.094271
San Enrique,town,,10.416667,122.866667
San Enrique,town,,11.072628,122.665084
San Fernando,town,,12.304719,122.599202
San Fernando,town,,12.483333,123.716667
San Fernando,town,,10.164367,123.705832
San Fernando,village,,10.180605,123.725837
San Fernando,hamlet,,11.4649,122.9764
San Fernando,hamlet,,10.164074,124.298621
San Francisco,town,,10.646095,124.381588
San Francisco,town,,10.096233,125.128341
San Francisco,town,,9.718163,125.402526
San Francisco,village,,12.75627,124.117361
San Francisco,village,,12.893619,120.868405
San Ignacio,village,,12.938078,124.118995
San Isidoro,town,,12.646895,124.101592
San Isidro,village,,11.8127,122.178903
San Isidro,town,,12.333333,124.366667
San Isidro,town,,11.405439,124.352327
San Isidro,town,,9.830556,123.955278
San Isidro,town,,9.93668,126.086985
San Isidro,village,,9.17102,124.76235
San Isidro,village,3554,11.026193,124.595138
San Isidro,village,,12.785521,124.130368
San Isidro,village,,12.879945,124.117848
San Isidro,village,,10.6167,124.35139
San Isidro,village,,10.967544,124.026691
San Isidro,village,756,10.961232,124.506458
San Isidro,town,,10.173008,123.713297
San Isidro,village,,12.42841,123.364478
San Isidro,hamlet,,11.140366,125.480702
San Isidro,hamlet,,11.166086,124.981444
San Isidro,hamlet,,10.552997,123.728071
San Isidro,hamlet,,9.916667,123.883333
San Isidro,hamlet,,11.684617,124.827825
San Isidro,hamlet,,10.95,125.033333
San Isidro,hamlet,,11.204444,124.931389
San Isidro,village,,11.172342,125.31992
San Isidro,hamlet,,12.0573,123.9518
San Jacinto,town,,12.55,123.7
San Jacinto,hamlet,,12.5677,123.7337
San Joaquin,town,,10.58654,122.142241
San Joaquin,hamlet,,11.7281,122.1439
San Jorge,town,,11.981226,124.826644
San Jorge Poblacion,village,,11.97919,124.826177
San Jose,village,,12.982909,123.682887
San Jose,town,,12.066667,121.933333
San Jose,town,,9.411944,123.238056
San Jose,town,,12.45,121.116667
San Jose,town,,12.530189,124.487849
San Jose,town,,10.74476,121.941638
San Jose,village,4109,11.099216,124.553671
San Jose,village,,12.76496,124.109433
San Jose,village,1134,10.6843,124.4559
San Jose,village,461,10.931267,124.494425
San Jose,hamlet,,10.376013,123.900878
San Jose,town,,10.009287,125.570331
San Jose,village,,10.768723,122.489617
San Jose,village,,11.3625,125.607222
San Jose,village,,10.987026,125.038643
San Jose,hamlet,,13.279285,121.356118
San Jose,hamlet,,11.7764,122.1744
San Jose,hamlet,,11.3531,122.5438
San Jose,hamlet,,11.312,122.6313
San Jose de Buan,town,,12.1,125.066667
San Jose Number One,hamlet,,13.290285,121.348618
San Jose Subdivision,village,,10.766163,122.581394
San Jose Ward,village,,10.945667,122.637562
San Juan,town,,9.159189,123.492751
San Juan,town,,10.264416,125.17523
San Juan,village,,10.462575,123.439855
San Juan,village,2004,10.999575,124.537771
San Juan,village,,12.829985,124.038321
